,_id,name,slug,open_hours,_id_city,slug_city,_id_category,name_category,slug_category,coordinates,average_rating,rating_count,rating_specifics
634,617e6b97fb42c0131df11974,کارتینگ پارسا,parsa-kart-racing-in-isfahan,"[{'start': {'hour': 9, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49aea1,جاذبه‌ی تفریحی,entertainment,"[32.6221136, 51.6531053]",4.4,5,"{'1': 0, '2': 0, '3': 0, '4': 3, '5': 2}"
635,617e6d93fb42c0131df11976,بولینگ پردیس,pardis-bowling-in-isfahan,"[{'start': {'hour': 16, 'min': 15}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 16, 'min': 15}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 16, 'min': 15}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 16, 'min': 15}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 16, 'min': 15}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 16, 'min': 15}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 16, 'min': 15}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49aea1,جاذبه‌ی تفریحی,entertainment,"[32.621522, 51.6508758]",4.75,4,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 3}"
636,617e6e88fb42c0131df11978,باغ جوان,javan-park-in-isfahan,"[{'start': {'hour': 10, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 10, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 10, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 10, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 10, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 10, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 10, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49aea1,جاذبه‌ی تفریحی,entertainment,"[32.6232221, 51.7308982]",4.384615384615385,13,"{'1': 1, '2': 0, '3': 0, '4': 4, '5': 8}"
637,617e6f368ccaeb9e6160232c,شهربازی ناژوان,nazhvan-amusement-park-in-isfahab,"[{'start': {'hour': 17, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 17, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 17, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 17, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 17, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 17, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 17, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49aea1,جاذبه‌ی تفریحی,entertainment,"[32.6358231, 51.6224308]",4.375,8,"{'1': 0, '2': 0, '3': 0, '4': 5, '5': 3}"
670,617ee3818ccaeb9e61602339,استخر علی بن ابیطالب,ali-ebn-abitaleb-swimming-pool-isfahan,"[{'start': {'hour': 16, 'min': 0}, 'end': {'hour': 21, 'min': 30}, 'day_of_week': 'saturday'}, {'start': {'hour': 16, 'min': 0}, 'end': {'hour': 21, 'min': 30}, 'day_of_week': 'sunday'}, {'start': {'hour': 16, 'min': 0}, 'end': {'hour': 21, 'min': 30}, 'day_of_week': 'monday'}, {'start': {'hour': 16, 'min': 0}, 'end': {'hour': 21, 'min': 30}, 'day_of_week': 'tuesday'}, {'start': {'hour': 16, 'min': 0}, 'end': {'hour': 21, 'min': 30}, 'day_of_week': 'wednesday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49aea1,جاذبه‌ی تفریحی,entertainment,"[32.6720179, 51.6728602]",4.0,2,"{'1': 0, '2': 0, '3': 1, '4': 0, '5': 1}"
671,617ee447867f455495bf95eb,مرکز خرید مهر,mehr-shopping-center-isfahan,"[{'start': {'hour': 8, 'min': 0}, 'end': {'hour': 19, 'min': 30}, 'day_of_week': 'saturday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 19, 'min': 30}, 'day_of_week': 'sunday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 19, 'min': 30}, 'day_of_week': 'monday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 19, 'min': 30}, 'day_of_week': 'tuesday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 19, 'min': 30}, 'day_of_week': 'wednesday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 19, 'min': 30}, 'day_of_week': 'thursday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49aeb5,مراکز خرید,Shopping_centers,"[32.6622983, 51.670503]",4.333333333333333,3,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 1}"
672,617ee53d867f455495bf95ec,مرکز خرید فاطمیون,fatemiun-shopping-center-isfahan,"[{'start': {'hour': 9, 'min': 0}, 'end': {'hour': 21, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 21, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 21, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 21, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 21, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 13, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 17, 'min': 0}, 'end': {'hour': 21, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49aeb5,مراکز خرید,Shopping_centers,"[32.6640437, 51.6849929]",4.4,5,"{'1': 0, '2': 0, '3': 1, '4': 1, '5': 3}"
673,617ee5f2fb42c0131df11984,بازار هنر,honar-bazaar-isfahan,[],6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49aeb5,مراکز خرید,Shopping_centers,"[32.6522256, 51.6691447]",4.153846153846154,13,"{'1': 0, '2': 1, '3': 2, '4': 4, '5': 6}"
674,617ee6ee867f455495bf95ed,مرکز خرید سپاهان,sepahan-shopping-center-isfahan,"[{'start': {'hour': 9, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49aeb5,مراکز خرید,Shopping_centers,"[32.6459058, 51.6688374]",3.6666666666666665,6,"{'1': 0, '2': 1, '3': 1, '4': 3, '5': 1}"
675,617f8e76fb42c0131df11985,رستوران سنتی حاج اسماعیل چلویی,hajesmaeil-cheloei-restaurant-in-isfahan,"[{'start': {'hour': 12, 'min': 30}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 12, 'min': 30}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 12, 'min': 30}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 12, 'min': 30}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 12, 'min': 30}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 12, 'min': 30}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 12, 'min': 30}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae85,رستوران,restaurant,"[32.6547521, 51.6564252]",3.1,10,"{'1': 4, '2': 0, '3': 1, '4': 1, '5': 4}"
676,617f8fb5fb42c0131df11986,رستوران سنتی نقش جهان, naghshe-jahan-restaurant-in-isfahan,"[{'start': {'hour': 12, 'min': 0}, 'end': {'hour': 22, 'min': 45}, 'day_of_week': 'saturday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 22, 'min': 45}, 'day_of_week': 'sunday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 22, 'min': 45}, 'day_of_week': 'monday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 22, 'min': 45}, 'day_of_week': 'tuesday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 22, 'min': 45}, 'day_of_week': 'wednesday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 22, 'min': 45}, 'day_of_week': 'thursday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 22, 'min': 45}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae85,رستوران,restaurant,"[32.6579461, 51.6790202]",3.05,20,"{'1': 8, '2': 0, '3': 2, '4': 3, '5': 7}"
677,617f90f0867f455495bf95ee,کبابی بیشه حبیب,bishe-habib-kabab-and-beryani-in-isfahan,"[{'start': {'hour': 8, 'min': 0}, 'end': {'hour': 18, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 18, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 18, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 18, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 18, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 18, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 18, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae85,رستوران,restaurant,"[32.645233, 51.647927]",2.5,2,"{'1': 0, '2': 1, '3': 1, '4': 0, '5': 0}"
678,617f92f272bf3a8c406a9946,فرنی فروشی حافظ,hafez-firini-in-isfahan,"[{'start': {'hour': 8, 'min': 30}, 'end': {'hour': 22, 'min': 30}, 'day_of_week': 'saturday'}, {'start': {'hour': 8, 'min': 30}, 'end': {'hour': 22, 'min': 30}, 'day_of_week': 'sunday'}, {'start': {'hour': 8, 'min': 30}, 'end': {'hour': 22, 'min': 30}, 'day_of_week': 'monday'}, {'start': {'hour': 8, 'min': 30}, 'end': {'hour': 22, 'min': 30}, 'day_of_week': 'tuesday'}, {'start': {'hour': 8, 'min': 30}, 'end': {'hour': 22, 'min': 30}, 'day_of_week': 'wednesday'}, {'start': {'hour': 8, 'min': 30}, 'end': {'hour': 22, 'min': 30}, 'day_of_week': 'thursday'}, {'start': {'hour': 8, 'min': 30}, 'end': {'hour': 22, 'min': 30}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae85,رستوران,restaurant,"[32.659517, 51.6800538]",5.0,2,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}"
679,617f948517368376dc6f67a6,رستوران بام شهر,baameshahr-restaurant-in-isfahan,"[{'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae85,رستوران,restaurant,"[32.592267, 51.6697791]",3.0,3,"{'1': 1, '2': 0, '3': 0, '4': 2, '5': 0}"
680,617f95b072bf3a8c406a9947,رستوران جم‌نشین,jam-neshin-restaurant--in-isfahan,"[{'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae85,رستوران,restaurant,"[32.515342, 51.7049898]",4.666666666666667,3,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 2}"
681,617f966672bf3a8c406a9948,کافه رستوران هوگر,houger-cafe-restaurant-in-isfahan,"[{'start': {'hour': 16, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 16, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 16, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 16, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 16, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 16, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 16, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae85,رستوران,restaurant,"[32.6609029, 51.6683623]",3.3529411764705883,17,"{'1': 4, '2': 1, '3': 2, '4': 5, '5': 5}"
682,617f974187d58a38325e18ea,رستوران سه کاج,se-kaaj-restaurant-in-isfahan,"[{'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 30}, 'day_of_week': 'saturday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 30}, 'day_of_week': 'sunday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 30}, 'day_of_week': 'monday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 30}, 'day_of_week': 'tuesday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 30}, 'day_of_week': 'wednesday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 30}, 'day_of_week': 'thursday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 30}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae85,رستوران,restaurant,"[32.7146236, 51.5838146]",2.375,8,"{'1': 5, '2': 0, '3': 0, '4': 1, '5': 2}"
683,617f990f17368376dc6f67a7,رستوران لیمون,limon-restaurant-in-isfahan,"[{'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae85,رستوران,restaurant,"[32.6484941, 51.6663986]",4.5,2,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 1}"
684,617f9b0f87d58a38325e18eb,رستوران ملک سلطان جارچی باشی,malek-soltan-jarchibashi-restaurant-in-isfahan,"[{'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae85,رستوران,restaurant,"[32.6636441, 51.6757512]",3.0,22,"{'1': 10, '2': 0, '3': 0, '4': 4, '5': 8}"
685,617f9b7117368376dc6f67a8,مجتمع تجاری اداری ارکیده,orkideh-shopping-center-isfahan,"[{'start': {'hour': 9, 'min': 30}, 'end': {'hour': 23, 'min': 30}, 'day_of_week': 'saturday'}, {'start': {'hour': 9, 'min': 30}, 'end': {'hour': 23, 'min': 30}, 'day_of_week': 'sunday'}, {'start': {'hour': 9, 'min': 30}, 'end': {'hour': 23, 'min': 30}, 'day_of_week': 'monday'}, {'start': {'hour': 9, 'min': 30}, 'end': {'hour': 23, 'min': 30}, 'day_of_week': 'tuesday'}, {'start': {'hour': 9, 'min': 30}, 'end': {'hour': 23, 'min': 30}, 'day_of_week': 'wednesday'}, {'start': {'hour': 9, 'min': 30}, 'end': {'hour': 23, 'min': 30}, 'day_of_week': 'thursday'}, {'start': {'hour': 9, 'min': 30}, 'end': {'hour': 23, 'min': 30}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49aeb5,مراکز خرید,Shopping_centers,"[32.6344258, 51.6535373]",4.428571428571429,7,"{'1': 0, '2': 0, '3': 1, '4': 2, '5': 4}"
686,617f9c1f17368376dc6f67a9,مرکز خرید گلدیس,goldis-shopping-center-isfahan,"[{'start': {'hour': 8, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 23, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49aeb5,مراکز خرید,Shopping_centers,"[32.6513541, 51.6720088]",4.166666666666667,6,"{'1': 0, '2': 0, '3': 1, '4': 3, '5': 2}"
687,617f9c5c17368376dc6f67aa,رستوران اعظم بریانی شعبه ۱,azam-beryani-restaurant-in-isfahan,"[{'start': {'hour': 11, 'min': 30}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 11, 'min': 30}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 11, 'min': 30}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 11, 'min': 30}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 11, 'min': 30}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 11, 'min': 30}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 11, 'min': 30}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae85,رستوران,restaurant,"[32.6593312, 51.6690938]",3.25,4,"{'1': 1, '2': 1, '3': 0, '4': 0, '5': 2}"
688,617f9ced17368376dc6f67ab,مجتمع تجاری پارک,park-shopping-center-isfahan,"[{'start': {'hour': 8, 'min': 0}, 'end': {'hour': 22, 'min': 30}, 'day_of_week': 'saturday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 22, 'min': 30}, 'day_of_week': 'sunday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 22, 'min': 30}, 'day_of_week': 'monday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 22, 'min': 30}, 'day_of_week': 'tuesday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 22, 'min': 30}, 'day_of_week': 'wednesday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 22, 'min': 30}, 'day_of_week': 'thursday'}, {'start': {'hour': 8, 'min': 0}, 'end': {'hour': 22, 'min': 30}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49aeb5,مراکز خرید,Shopping_centers,"[32.6322054, 51.666654]",4.0,6,"{'1': 0, '2': 0, '3': 2, '4': 2, '5': 2}"
689,617f9da872bf3a8c406a9949,بریانی حاج محمود شفاعت اصل,haaj-mahmoud-shefaat-beryani-isfahan,"[{'start': {'hour': 11, 'min': 0}, 'end': {'hour': 15, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 11, 'min': 0}, 'end': {'hour': 15, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 11, 'min': 0}, 'end': {'hour': 15, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 11, 'min': 0}, 'end': {'hour': 15, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 11, 'min': 0}, 'end': {'hour': 15, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 11, 'min': 0}, 'end': {'hour': 15, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 11, 'min': 0}, 'end': {'hour': 15, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae85,رستوران,restaurant,"[32.6677181, 51.6842602]",4.6,5,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 3}"
690,617f9ea787d58a38325e18ec,رستوران بن اپتی,bon-appetit-restaurant-isfahan,"[{'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 12, 'min': 0}, 'end': {'hour': 0, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae85,رستوران,restaurant,"[32.622021, 51.6530848]",4.333333333333333,3,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 1}"
691,617f9faa87d58a38325e18ed,رستوران دادا,dada-restaurant-isfahan,"[{'start': {'hour': 9, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'saturday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'sunday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'monday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'tuesday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'wednesday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'thursday'}, {'start': {'hour': 9, 'min': 0}, 'end': {'hour': 22, 'min': 0}, 'day_of_week': 'friday'}]",6140a4235c49bb986631011b,isfahan-city,612b815e2d28e7b40b49ae85,رستوران,restaurant,"[32.6636672, 51.7204812]",3.5,2,"{'1': 0, '2': 1, '3': 0, '4': 0, '5': 1}"
